State,Player,HS City,HS Name,Years,From,To,Games,Career_Min_Played,Career_FG,Career_FGA,Career_3P,Career_3PA,Career_FT,Career_FTA,Career_ORB,Career_TRB,Career_AST,Career_STL,Career_BLK,Career_Turnovers,Career_Personal_Fouls,Career_Points,Career_FG%,Career_3P%,Career_FT%,Min_Played_PG,Points_PG,TRB_PG,AST_PG,
Oregon,Kevin Love,Lake Oswego,Lake Oswego,16,2009,2024,929,27254,5033,11469,1650,4475,3583,4323,2194,9403,2151,562,364,1665,1820,15299,0.439,0.369,0.829,29.3,16.5,10.1,2.3,
Oregon,Aaron Miles,Portland,Jefferson,1,2006,2006,19,118,6,18,0,0,4,4,0,14,24,4,1,11,13,16,0.333,,1,6.2,0.8,0.7,1.3,
Oregon,Mark Radford,Portland,Grant,2,1982,1983,97,808,138,272,6,21,65,142,25,76,161,50,6,116,143,347,0.507,0.286,0.458,8.3,3.6,0.8,1.7,
Oregon,Terrence Ross,Portland,Jefferson,11,2013,2023,733,17956,2940,7032,1329,3673,838,1001,256,2061,936,587,231,700,1230,8047,0.418,0.362,0.837,24.5,11,2.8,1.3,
Oregon,Kyle Singler,Medford,South Medford,6,2013,2018,356,7794,843,2015,299,826,341,434,317,1026,272,203,110,278,734,2326,0.418,0.362,0.786,21.9,6.5,2.9,0.8,
Oregon,Charlie Sitton,McMinnville,McMinnville,1,1985,1985,43,304,39,94,0,2,13,25,24,60,26,7,6,19,50,91,0.415,0,0.52,7.1,2.1,1.4,0.6,
Oregon,Damon Stoudamire,Portland,Woodrow Wilson,13,1996,2008,878,29106,4329,10662,1236,3464,1869,2244,703,3039,5371,953,81,2039,1705,11763,0.406,0.357,0.833,33.2,13.4,3.5,6.1,
Oregon,Salim Stoudamire,Lake Oswego,Lake Oswego,3,2006,2008,157,2672,446,1097,167,456,201,228,22,214,164,55,10,158,240,1260,0.407,0.366,0.882,17,8,1.4,1,
Oregon,Anthony Taylor,Beaverton,Beaverton,1,1989,1989,21,368,60,151,0,2,24,32,11,34,43,22,5,20,37,144,0.397,0,0.75,17.5,6.9,1.6,2,
Oregon,Ime Udoka,Portland,Jefferson,7,2004,2011,316,5711,614,1471,218,612,189,268,219,926,308,208,54,221,528,1635,0.417,0.356,0.705,18.1,5.2,2.9,1,
Oregon,Richard Washington,Portland,Benson Polytechnic,6,1977,1982,351,7874,1472,3249,1,4,511,719,685,2204,409,224,277,433,1179,3456,0.453,0.25,0.711,22.4,9.8,6.3,1.2,
Oregon,Kyle Wiltjer,Beaverton,Jesuit,1,2017,2017,14,44,4,14,4,13,1,2,4,10,2,3,1,5,4,13,0.286,0.308,0.5,3.1,0.9,0.7,0.1,
Oregon,Mike James,Portland,Grant,2,2018,2021,49,923,157,413,37,129,85,111,16,122,180,34,8,69,58,436,0.38,0.287,0.766,18.8,8.9,2.5,3.7,
Oregon,Drew Eubanks,Troutdale,Reynolds,6,2019,2024,323,5138,761,1256,18,47,362,493,473,1482,315,123,274,283,542,1902,0.606,0.383,0.734,15.9,5.9,4.6,1,
Oregon,Payton Pritchard,West Linn,West Linn,4,2021,2024,267,4737,742,1671,406,1029,119,138,160,645,604,115,22,195,308,2009,0.444,0.395,0.862,17.7,7.5,2.4,2.3,
Pennsylvania,Walt Hazzard,Philadelphia,Overbrook,10,1965,1974,724,19202,3597,8162,,,1893,2502,18,2146,3555,26,6,,2027,9087,0.441,,0.757,26.5,12.6,3,4.9,
Pennsylvania,John Abramovic,Etna,Etna,2,1947,1948,56,,203,855,,,127,185,,,37,,,,171,533,0.237,,0.686,,9.5,,0.7,
Pennsylvania,Jerome Allen,Newtown Square,The Episcopal Academy,2,1996,1997,117,1305,114,326,40,126,68,108,30,123,201,52,9,103,126,336,0.35,0.317,0.63,11.2,2.9,1.1,1.7,
Pennsylvania,Lavoy Allen,Fairless Hills,Pennsbury,6,2012,2017,388,6905,828,1758,2,15,189,277,715,1843,384,120,214,257,706,1847,0.471,0.133,0.682,17.8,4.8,4.8,1,
Pennsylvania,Cliff Anderson,Philadelphia,Thomas Edison,4,1968,1971,84,603,73,206,0,0,107,183,1,107,72,,,3,108,253,0.354,,0.585,7.2,3,1.3,0.9,
Pennsylvania,Michael Anderson,Philadelphia,George Washington Carver High School of Engineering and Science,1,1989,1989,36,730,73,175,1,7,57,82,44,89,153,44,3,84,64,204,0.417,0.143,0.695,20.3,5.7,2.5,4.3,
Pennsylvania,Paul Arizin*,Wyndmoor,La Salle College,10,1951,1962,713,24897,5628,13354,,,5010,6189,,6129,1665,,,,2764,16266,0.421,,0.81,38.4,22.8,8.6,2.3,
Pennsylvania,Don Asmonga,Homestead,Homestead,1,1954,1954,7,46,2,15,,,1,1,,1,5,,,,12,5,0.133,,1,6.6,0.7,0.1,0.7,
Pennsylvania,Jim Baechtold,Coraopolis,Moon,5,1953,1957,321,8256,1117,2876,,,889,1135,,1009,685,,,,795,3123,0.388,,0.783,25.7,9.7,3.1,2.1,
Pennsylvania,Jimmie Baker,Philadelphia,Olney,1,1976,1976,5,40,3,15,0,0,0,2,4,14,4,0,3,6,11,6,0.2,,0,8,1.2,2.8,0.8,
Pennsylvania,Herschel Baltimore,New Castle,New Castle,1,1947,1947,58,,53,263,,,32,69,,,16,,,,98,138,0.202,,0.464,,2.4,,0.3,
Pennsylvania,Gene Banks,Philadelphia,West Philadelphia,6,1982,1987,468,13074,2134,3961,2,46,1035,1418,1009,2718,1335,436,101,835,1289,5305,0.539,0.043,0.73,27.9,11.3,5.8,2.9,
Pennsylvania,Mike Bantom,Philadelphia,Roman Catholic,9,1974,1982,706,19725,3446,7362,3,15,1673,2418,1632,4517,1623,630,478,946,2489,8568,0.468,0.2,0.692,27.9,12.1,6.4,2.3,
Pennsylvania,John Barr,Shamokin,Shamokin,1,1947,1947,58,,124,438,,,47,79,,,54,,,,164,295,0.283,,0.595,,5.1,,0.9,
Pennsylvania,Moe Barr,Penn Hills,Penn Hills,1,1971,1971,31,145,25,62,,,11,13,,20,28,,,,27,61,0.403,,0.846,4.7,2,0.6,0.9,
Pennsylvania,Jerry Baskerville,Philadelphia,Thomas Edison,1,1976,1976,21,105,8,26,,,10,16,13,28,3,6,5,,32,26,0.308,,0.625,5,1.2,1.3,0.1,
Pennsylvania,Dave Batton,Springfield,Springfield,2,1983,1984,58,589,90,201,0,3,8,17,46,123,32,15,16,32,61,188,0.448,0,0.471,10.2,3.2,2.1,0.6,
Pennsylvania,Johnny Baum,Philadelphia,West Philadelphia,5,1970,1974,244,3397,630,1312,0,2,238,314,210,666,141,36,16,147,331,1498,0.48,0,0.758,13.9,6.1,2.7,0.6,
Pennsylvania,Ernie Beck,Philadelphia,West Catholic,7,1954,1961,371,7054,929,2425,,,467,613,,1191,669,,,,667,2325,0.383,,0.762,19,6.3,3.2,1.8,
Pennsylvania,Moe Becker,Pittsburgh,Fifth Avenue,1,1947,1947,43,,70,358,,,22,44,,,30,,,,98,162,0.196,,0.5,,3.8,,0.7,
Pennsylvania,Mel Bennett,Pittsburgh,Peabody,5,1976,1982,204,3725,481,1258,0,4,440,722,442,952,204,129,98,241,533,1402,0.382,0,0.609,18.3,6.9,4.7,1,
Pennsylvania,Del Beshore,New Cumberland,Red Land,2,1979,1980,69,870,88,250,10,26,58,87,16,63,139,58,5,104,105,244,0.352,0.385,0.667,12.6,3.5,0.9,2,
Pennsylvania,Ed Biedenbach,Edgewood,Edgewood,1,1969,1969,7,18,0,6,,,4,6,,2,3,,,,1,4,0,,0.667,2.6,0.6,0.3,0.4,
Pennsylvania,Nate Blackwell,Philadelphia,South Philadelphia,1,1988,1988,10,112,15,41,2,11,5,6,2,6,18,3,0,8,16,37,0.366,0.182,0.833,11.2,3.7,0.6,1.8,
Pennsylvania,DeJuan Blair,Pittsburgh,Schenley,7,2010,2016,424,7054,1242,2371,0,9,381,627,810,2153,349,316,127,471,1003,2865,0.524,0,0.608,16.6,6.8,5.1,0.8,
Pennsylvania,Nelson Bobb,Philadelphia,West Philadelphia,4,1950,1953,227,2478,361,1030,,,330,539,,405,488,,,,523,1052,0.35,,0.612,21.2,4.6,2.4,2.1,
Pennsylvania,Butch Booker,Darby,Colwyn,1,1970,1970,12,221,30,61,0,1,10,18,44,91,6,,,13,23,70,0.492,0,0.556,18.4,5.8,7.6,0.5,
Pennsylvania,Ike Borsavage,Plymouth,Plymouth,1,1951,1951,24,,26,74,,,12,18,,24,4,,,,34,64,0.351,,0.667,,2.7,1,0.2,
Pennsylvania,Sam Bowie,Lebanon,Lebanon,10,1985,1995,511,14098,2127,4702,32,106,1278,1708,1192,3845,1075,263,909,978,1553,5564,0.452,0.302,0.748,27.6,10.9,7.5,2.1,
Pennsylvania,Tyrone Britt,Philadelphia,Thomas Edison,1,1968,1968,11,84,13,34,,,2,3,,15,12,,,,10,28,0.382,,0.667,7.6,2.5,1.4,1.1,
Pennsylvania,Jim Brogan,Ardmore,Lower Merion,2,1982,1983,121,1493,256,577,12,45,95,127,94,182,222,75,22,126,202,619,0.444,0.267,0.748,12.3,5.1,1.5,1.8,
Pennsylvania,Clarence Brookins,Philadelphia,John Bartram,1,1971,1971,8,59,8,26,0,1,5,12,8,12,1,,,0,5,21,0.308,0,0.417,7.4,2.6,1.5,0.1,
Pennsylvania,Michael Brooks,Philadelphia,West Catholic,6,1981,1988,319,9372,1673,3445,5,33,735,1029,826,2001,818,387,124,638,981,4086,0.486,0.152,0.714,29.4,12.8,6.3,2.6,
Pennsylvania,Myron Brown,McKees Rocks,Sto-Rox,1,1992,1992,4,23,4,6,1,3,0,0,0,3,6,1,0,4,2,9,0.667,0.333,,5.8,2.3,0.8,1.5,
Pennsylvania,Stan Brown,Philadelphia,South Philadelphia,2,1948,1952,34,141,41,134,,,22,37,,17,10,,,,48,104,0.306,,0.595,9.4,3.1,1.1,0.3,
Pennsylvania,Joe Bryant,Philadelphia,John Bartram,8,1976,1983,606,12845,2093,4648,23,115,1043,1404,825,2441,1049,519,201,935,1635,5252,0.45,0.2,0.743,21.2,8.7,4,1.7,
Pennsylvania,Kobe Bryant*,Ardmore,Lower Merion,20,1997,2016,1346,48637,11719,26200,1827,5546,8378,10011,1499,7047,6306,1944,640,4010,3353,33643,0.447,0.329,0.837,36.1,25,5.2,4.7,
Pennsylvania,Rasual Butler,Philadelphia,Roman Catholic,13,2003,2016,809,17219,2293,5686,911,2520,595,796,297,1934,658,288,408,528,1132,6092,0.403,0.362,0.747,21.3,7.5,2.4,0.8,
Pennsylvania,Michael Bytzura,Pittsburgh,Duquesne,1,1947,1947,60,,87,356,,,36,72,,,31,,,,108,210,0.244,,0.5,,3.5,,0.5,
Pennsylvania,Barney Cable,Rochester,Rochester,6,1959,1964,362,6817,1012,2409,,,348,523,,1884,381,,,,881,2372,0.42,,0.665,18.8,6.6,5.2,1.1,
Pennsylvania,Larry Cannon,Philadelphia,Lincoln,4,1970,1974,213,6132,1284,3126,29,113,948,1247,356,620,772,7,4,578,544,3545,0.411,0.257,0.76,28.8,16.6,2.9,3.6,
Pennsylvania,Frank Card,Philadelphia,West Philadelphia,5,1969,1973,306,6901,1116,2423,3,17,659,1043,597,1721,372,,,552,807,2894,0.461,0.176,0.632,22.6,9.5,5.6,1.2,
Pennsylvania,Matt Carroll,Horsham,Hatboro-Horsham,10,2004,2013,459,7590,1030,2496,344,896,609,724,147,863,313,223,60,297,704,3013,0.413,0.384,0.841,16.5,6.6,1.9,0.7,
Pennsylvania,Fred Carter,Philadelphia,Benjamin Franklin,8,1970,1977,611,18328,3917,9219,,,1437,2073,323,2381,2122,371,65,,1740,9271,0.425,,0.693,30,15.2,3.9,3.5,
Pennsylvania,Ron Carter,Pittsburgh,Perry,2,1979,1980,59,449,69,161,0,0,38,61,26,64,34,19,10,50,73,176,0.429,,0.623,7.6,3,1.1,0.6,
Pennsylvania,Wilt Chamberlain*,Philadelphia,Overbrook,14,1960,1973,1045,47859,12681,23497,,,6057,11862,,23924,4643,,,,2075,31419,0.54,,0.511,45.8,30.1,22.9,4.4,
Pennsylvania,Len Chappell,Portage,Portage,10,1963,1972,670,11999,2443,5409,0,0,1341,1925,146,3431,503,,,63,1349,6227,0.452,,0.697,17.9,9.3,5.1,0.8,
Pennsylvania,Mardy Collins,Philadelphia,Simon Gratz,4,2007,2010,189,2771,296,778,38,127,112,187,91,336,327,110,22,203,256,742,0.38,0.299,0.599,14.7,3.9,1.8,1.7,
Pennsylvania,Joe Colone,Berwick,Berwick,1,1949,1949,15,,35,113,,,13,19,,,9,,,,25,83,0.31,,0.684,,5.5,,0.6,
Pennsylvania,Dallas Comegys,Philadelphia,Roman Catholic,2,1988,1989,142,2241,322,704,0,3,212,311,166,452,95,78,133,201,335,856,0.457,0,0.682,15.8,6,3.2,0.7,
Pennsylvania,Chuck Cooper*,Pittsburgh,Westinghouse,6,1951,1956,409,7964,933,2750,,,859,1156,,2431,734,,,,1196,2725,0.339,,0.743,23.2,6.7,5.9,1.8,
Pennsylvania,Steve Courtin,Chester,St. James,1,1965,1965,24,317,42,103,,,17,21,,22,22,,,,44,101,0.408,,0.81,13.2,4.2,0.9,0.9,
Pennsylvania,Chubby Cox,Philadelphia,Roxborough,1,1983,1983,7,78,13,37,0,2,3,6,7,10,6,0,1,9,16,29,0.351,0,0.5,11.1,4.1,1.4,0.9,
Pennsylvania,Chink Crossin,Luzerne,Luzerne,3,1948,1950,147,,288,907,,,118,166,,,223,,,,220,694,0.318,,0.711,,4.7,,1.5,
Pennsylvania,Pat Cummings,Johnstown,Johnstown,12,1980,1991,683,14516,2734,5506,0,16,1061,1440,1166,3825,807,360,171,1152,2037,6529,0.497,0,0.737,21.3,9.6,5.6,1.2,
Pennsylvania,Fran Curran,Luzerne,Luzerne,2,1949,1950,123,,159,403,,,284,367,,,149,,,,231,602,0.395,,0.774,,4.9,,1.2,
Pennsylvania,Bob Davies*,Harrisburg,John Harris,7,1949,1955,462,8617,2292,6067,,,2010,2647,,980,2250,,,,1566,6594,0.378,,0.759,31.3,14.3,2.9,4.9,
Pennsylvania,Brad Davis,Monaca,Monaca,15,1978,1992,961,22302,2970,5820,270,841,1656,2001,301,1738,4709,756,146,1377,2139,7866,0.51,0.321,0.828,23.2,8.2,1.8,4.9,
Pennsylvania,Emanual Davis,Philadelphia,Kensington,6,1997,2003,226,3934,402,1020,156,443,140,178,79,440,396,167,29,267,344,1100,0.394,0.352,0.787,17.4,4.9,1.9,1.8,
Pennsylvania,Mickey Davis,Monaca,Monaca,6,1972,1977,309,3837,604,1328,0,2,334,400,203,841,304,76,16,17,386,1542,0.455,0,0.835,12.4,5,2.7,1,
Pennsylvania,Charles Dudley,Harrisburg,John Harris,6,1973,1979,361,6337,686,1380,,,536,798,403,1089,1230,284,13,227,722,1908,0.497,,0.672,17.6,5.3,3,3.4,
Pennsylvania,Jarrett Durham,Aliquippa,Aliquippa,1,1972,1972,1,1,0,0,0,0,0,0,0,0,0,,,1,0,0,,,,1,0,0,0,
Pennsylvania,Ken Durrett,Pittsburgh,Schenley,4,1972,1975,120,1205,192,442,,,100,157,63,233,54,22,13,,197,484,0.434,,0.637,10,4,1.9,0.5,
Pennsylvania,Wayne Ellington,Newtown Square,The Episcopal Academy,13,2010,2022,770,16100,2233,5441,1214,3175,510,605,238,1643,852,412,66,508,884,6190,0.41,0.382,0.843,20.9,8,2.1,1.1,
Pennsylvania,Tyreke Evans,Aston,American Christian School,10,2010,2019,594,18242,3510,7978,500,1548,1827,2415,500,2720,2852,734,222,1489,1308,9347,0.44,0.323,0.757,30.7,15.7,4.6,4.8,
Pennsylvania,Joe Fabel,Pittsburgh,East,1,1947,1947,30,,25,96,,,13,26,,,2,,,,64,63,0.26,,0.5,,2.1,,0.1,
Pennsylvania,Ed Fleming,Pittsburgh,Westinghouse,5,1956,1960,292,6186,862,2403,,,787,1077,,1532,544,,,,688,2511,0.359,,0.731,21.2,8.6,5.2,1.9,
Pennsylvania,Danny Fortson,Pittsburgh,Shaler Area,10,1998,2007,440,8832,1196,2534,2,12,1221,1556,1195,3184,301,182,94,655,1553,3615,0.472,0.167,0.785,20.1,8.2,7.2,0.7,
Pennsylvania,Larry Foust,Philadelphia,South Catholic,12,1951,1962,817,21890,3814,9414,,,3570,4816,,8041,1368,,,,2909,11198,0.405,,0.741,29.2,13.7,9.8,1.7,
Pennsylvania,Calvin Fowler,Pittsburgh,David B. Oliver,1,1970,1970,78,1234,131,288,7,17,74,119,54,170,126,,,77,156,343,0.455,0.412,0.622,15.8,4.4,2.2,1.6,
Pennsylvania,Mike Gale,Philadelphia,Overbrook,11,1972,1982,842,20645,2616,5634,17,91,954,1222,668,2445,3146,1349,331,1300,1941,6203,0.464,0.187,0.781,24.5,7.4,2.9,3.7,
Pennsylvania,Gus Gerard,Uniontown,Laurel Highlands,7,1975,1981,446,7953,1541,3517,6,22,677,973,714,1811,560,283,318,554,996,3765,0.438,0.273,0.696,17.8,8.4,4.1,1.3,
Pennsylvania,Gorham Getchell,Jenkintown,Jenkintown,1,1947,1947,16,,0,8,,,5,5,,,0,,,,5,5,0,,1,,0.3,,0,
Pennsylvania,Armen Gilliam,Bethel Park,Bethel Park,13,1988,2000,929,26421,4838,9895,0,17,3024,3896,2117,6401,1088,676,607,1722,2009,12700,0.489,0,0.776,28.4,13.7,6.9,1.2,
Pennsylvania,George Glamack,Allentown,Allentown Preparatory School,1,1949,1949,11,,30,121,,,42,55,,,19,,,,28,102,0.248,,0.764,,9.3,,1.7,
Pennsylvania,Tom Gola*,Wyndmoor,La Salle College,10,1956,1966,698,22529,2964,6883,,,1943,2556,,5617,2962,,,,2688,7871,0.431,,0.76,32.3,11.3,8,4.2,
Pennsylvania,Steve Goodrich,Philadelphia,William Penn Charter School,2,2001,2002,21,183,9,28,1,3,5,9,8,26,11,3,3,11,24,24,0.321,0.333,0.556,8.7,1.1,1.2,0.5,
Pennsylvania,Paul Graham,Philadelphia,Benjamin Franklin,3,1992,1994,179,3354,582,1299,100,295,235,318,137,433,352,186,32,216,389,1499,0.448,0.339,0.739,18.7,8.4,2.4,2,
Pennsylvania,Aaron Gray,Emmaus,Emmaus,7,2008,2014,318,3851,440,864,0,3,186,331,431,1190,207,94,87,265,678,1066,0.509,0,0.562,12.1,3.4,3.7,0.7,
Pennsylvania,Lynn Greer,Philadelphia,George Washington Carver High School of Engineering and Science,1,2007,2007,41,432,61,141,18,52,27,32,2,27,53,17,1,18,32,167,0.433,0.346,0.844,10.5,4.1,0.7,1.3,
Pennsylvania,Norm Grekin,Philadelphia,West Philadelphia,1,1954,1954,1,1,0,0,,,0,0,,0,0,,,,1,0,,,,1,0,0,0,
Pennsylvania,Eddie Griffin,Philadelphia,Roman Catholic,5,2002,2007,303,6729,854,2263,237,752,226,337,497,1744,236,105,518,227,506,2171,0.377,0.315,0.671,22.2,7.2,5.8,0.8,
Pennsylvania,Dick Groat,Swissvale,Swissvale,1,1953,1953,26,663,100,272,,,109,138,,86,69,,,,90,309,0.368,,0.79,25.5,11.9,3.3,2.7,
Pennsylvania,Gene Guarilia,Duryea,Holy Rosary,4,1960,1963,129,1082,168,447,,,77,126,,294,36,,,,146,413,0.376,,0.611,8.4,3.2,2.3,0.3,
Pennsylvania,Al Guokas,Philadelphia,Saint Joseph's Preparatory School,1,1950,1950,57,,93,299,,,28,50,,,95,,,,143,214,0.311,,0.56,,3.8,,1.7,
Pennsylvania,Matt Guokas,Philadelphia,Roman Catholic,1,1947,1947,47,,28,104,,,26,47,,,9,,,,70,82,0.269,,0.553,,1.7,,0.2,
Pennsylvania,Matt Guokas,Philadelphia,Saint Joseph's Preparatory School,10,1967,1976,735,16603,1792,3665,,,701,964,77,1446,2174,117,41,,1485,4285,0.489,,0.727,22.6,5.8,2,3,
Pennsylvania,Richard Hamilton,Coatesville,Coatesville Area,14,2000,2013,921,29559,5969,13288,530,1530,3240,3805,794,2852,3125,714,131,1977,2329,15708,0.449,0.346,0.852,32.1,17.1,3.1,3.4,
Pennsylvania,Herm Hedderick,Erie,Millcreek,1,1955,1955,5,23,2,9,,,0,1,,4,2,,,,3,4,0.222,,0,4.6,0.8,0.8,0.4,
Pennsylvania,Gerald Henderson,Newtown Square,The Episcopal Academy,8,2010,2017,535,13854,2249,5111,249,762,1240,1564,314,1716,1009,358,183,639,930,5987,0.44,0.327,0.793,25.9,11.2,3.2,1.9,
Pennsylvania,Wayne Hightower,Philadelphia,Overbrook,10,1963,1972,565,15474,2320,6096,0,15,1928,2564,469,3966,959,,,572,1707,6568,0.381,0,0.752,27.4,11.6,7,1.7,
Pennsylvania,Simmie Hill,Midland,Midland,4,1970,1974,252,5839,1005,2325,36,123,403,528,482,1330,334,13,16,485,801,2449,0.432,0.293,0.763,23.2,9.7,5.3,1.3,
Pennsylvania,Joe Holup,Swoyersville,Swoyersville,3,1957,1959,192,3526,460,1345,,,427,547,,852,193,,,,515,1347,0.342,,0.781,18.4,7,4.4,1,
Pennsylvania,Greg Howard,Pittsburgh,Fifth Avenue,2,1971,1972,92,852,118,304,,,76,109,,227,53,,,,117,312,0.388,,0.697,9.3,3.4,2.5,0.6,
Pennsylvania,Mo Howard,Philadelphia,Saint Joseph's Preparatory School,1,1977,1977,32,345,64,132,,,24,35,17,39,42,17,8,,51,152,0.485,,0.686,10.8,4.8,1.2,1.3,
Pennsylvania,Tom Ingelsby,Springfield,Cardinal O'Hara,3,1974,1976,75,756,95,224,1,5,51,66,33,97,75,33,5,17,63,242,0.424,0.2,0.773,10.1,3.2,1.3,1,
Pennsylvania,Mike Iuzzolino,Altoona,Altoona Area,2,1992,1993,122,3049,381,833,113,280,221,277,58,238,522,82,7,221,180,1096,0.457,0.404,0.798,25,9,2,4.3,
Pennsylvania,Marc Jackson,Philadelphia,Roman Catholic,7,2001,2007,387,7572,1194,2680,7,31,843,1036,630,1655,311,147,102,467,775,3238,0.446,0.226,0.814,19.6,8.4,4.3,0.8,
Pennsylvania,Šarūnas Jasikevičius,Quarryville,Solanco,2,2006,2007,138,2530,298,751,130,366,207,228,34,222,399,66,5,206,183,933,0.397,0.355,0.908,18.3,6.8,1.6,2.9,
Pennsylvania,Buddy Jeannette*,New Kensington,New Kensington,3,1948,1950,139,,265,777,,,467,598,,,287,,,,386,997,0.341,,0.781,,7.2,,2.1,
Pennsylvania,Ollie Johnson,Philadelphia,South Philadelphia,10,1973,1982,690,14554,2235,4505,3,20,868,1049,599,2280,1212,455,224,355,1503,5341,0.496,0.15,0.827,21.1,7.7,3.3,1.8,
Pennsylvania,Stew Johnson,Clairton,Clairton,9,1968,1976,647,19201,4586,10854,269,872,1097,1393,1211,4263,984,176,40,1090,1598,10538,0.423,0.308,0.788,29.7,16.3,6.6,1.5,
Pennsylvania,Dwayne Jones,Aston,American Christian School,5,2006,2010,82,636,33,65,0,1,41,83,86,191,12,11,29,26,112,107,0.508,0,0.494,7.8,1.3,2.3,0.1,
Pennsylvania,Wali Jones,Philadelphia,Overbrook,11,1965,1976,678,15759,2690,6578,6,25,1286,1604,15,1471,2099,48,3,76,1842,6672,0.409,0.24,0.802,23.2,9.8,2.2,3.1,
Pennsylvania,Noble Jorgensen,Pittsburgh,Allderdice,5,1947,1953,268,2673,801,2226,,,761,1026,,862,324,,,,915,2363,0.36,,0.742,19.7,8.8,4.3,1.2,
Pennsylvania,D.J. Kennedy,Pittsburgh,Schenley,1,2012,2012,2,59,5,12,2,4,0,2,1,7,3,2,0,3,7,12,0.417,0.5,0,29.5,6,3.5,1.5,
Pennsylvania,Pickles Kennedy,Philadelphia,Lincoln,1,1961,1961,7,52,4,21,,,4,6,,8,9,,,,6,12,0.19,,0.667,7.4,1.7,1.1,1.3,
Pennsylvania,Lari Ketner,Philadelphia,Roman Catholic,2,2000,2001,25,139,13,32,0,0,8,12,12,34,2,4,3,12,20,34,0.406,,0.667,5.6,1.4,1.4,0.1,
Pennsylvania,Bo Kimble,Philadelphia,Dobbins Technical,3,1991,1993,105,1336,217,562,25,86,115,158,58,162,98,41,14,98,205,574,0.386,0.291,0.728,12.7,5.5,1.5,0.9,
Pennsylvania,Doug Kistler,Radnor,Wayne,1,1962,1962,5,13,3,6,,,2,4,,1,0,,,,2,8,0.5,,0.5,2.6,1.6,0.2,0,
Pennsylvania,Red Klotz,Philadelphia,South Philadelphia,1,1948,1948,11,,7,31,,,1,3,,,7,,,,3,15,0.226,,0.333,,1.4,,0.6,
Pennsylvania,Billy Knight,Braddock,Braddock,11,1975,1985,821,23746,5418,10680,44,155,3021,3652,1736,4377,1862,834,143,1791,1604,13901,0.507,0.284,0.827,28.9,16.9,5.3,2.3,
Pennsylvania,Rob Kurz,Philadelphia,William Penn Charter School,1,2009,2009,40,442,51,131,15,38,40,50,33,81,20,14,19,16,78,157,0.389,0.395,0.8,11.1,3.9,2,0.5,
Pennsylvania,Stu Lantz,Uniontown,Uniontown,8,1969,1976,547,15267,2469,5674,,,1844,2266,150,1820,1566,121,18,,1320,6782,0.435,,0.814,27.9,12.4,3.3,2.9,
Pennsylvania,Rich Laurel,Philadelphia,Overbrook,1,1978,1978,10,57,10,31,,,4,4,6,10,3,3,1,4,10,24,0.323,,1,5.7,2.4,1,0.3,
Pennsylvania,Jason Lawson,Philadelphia,Olney,1,1998,1998,17,80,9,15,0,0,8,10,8,27,5,4,4,2,14,26,0.6,,0.8,4.7,1.5,1.6,0.3,
Pennsylvania,Hal Lear,Philadelphia,Overbrook,1,1957,1957,3,14,2,6,,,0,0,,1,1,,,,3,4,0.333,,,4.7,1.3,0.3,0.3,
Pennsylvania,Jeff Lebo,Carlisle,Carlisle,1,1990,1990,4,32,2,7,0,0,2,2,2,4,3,2,0,1,7,6,0.286,,1,8,1.5,1,0.8,
Pennsylvania,Freddie Lewis,McKeesport,McKeesport,11,1967,1977,750,24924,4302,9965,275,983,3154,3859,916,2752,2979,373,23,1760,2123,12033,0.432,0.28,0.817,33.2,16,3.7,4,
Pennsylvania,Ralph Lewis,Philadelphia,Frankford,3,1988,1990,99,672,89,215,1,4,50,89,56,118,29,25,7,45,67,229,0.414,0.25,0.562,6.8,2.3,1.2,0.3,
Pennsylvania,Bobby Lloyd,Upper Darby,Upper Darby,2,1968,1969,125,2353,362,890,15,39,388,445,25,220,229,,,169,290,1127,0.407,0.385,0.872,18.8,9,1.8,1.8,
Pennsylvania,Lewis Lloyd,Philadelphia,Overbrook,7,1982,1990,388,9406,2172,4144,10,47,776,1006,488,1192,1138,365,133,820,833,5130,0.524,0.213,0.771,24.2,13.2,3.1,2.9,
Pennsylvania,Kyle Lowry,Philadelphia,Cardinal Dougherty,18,2007,2024,1138,36021,5209,12283,2176,5909,3624,4445,881,4894,7003,1466,340,2607,3099,16218,0.424,0.368,0.815,31.7,14.3,4.3,6.2,
Pennsylvania,Maurice Lucas,Pittsburgh,Schenley,14,1975,1988,1021,30112,5928,12580,9,63,2992,3911,2698,9306,2498,803,659,2316,3498,14857,0.471,0.143,0.765,29.5,14.6,9.1,2.4,
Pennsylvania,Al Lujack,Connellsville,Connellsville,1,1947,1947,5,,1,8,,,2,5,,,0,,,,6,4,0.125,,0.4,,0.8,,0,
Pennsylvania,Press Maravich,Aliquippa,Aliquippa,1,1947,1947,51,,102,375,,,30,58,,,6,,,,102,234,0.272,,0.517,,4.6,,0.1,
Pennsylvania,Jack Marin,Farrell,Farrell,11,1967,1977,849,24590,5068,10890,,,2405,2852,259,4405,1813,155,59,,2416,12541,0.465,,0.843,29,14.8,5.2,2.1,
Pennsylvania,Donyell Marshall,Reading,Reading,15,1995,2009,957,25027,4096,9410,902,2578,1622,2219,1898,6376,1305,790,848,1292,2173,10716,0.435,0.35,0.731,26.2,11.2,6.7,1.4,
